adj.P.Val,logFC,P.Value
0.9935944417,-0.0539835986,0.8337362625
0.9916692318,-0.2052461645,0.8243215523
0.7944446084,-0.2408877675,0.2560310794
0.6089927604,-0.5541319111,0.1166481756
0.9947273519,0.1828360583,0.8977298933
0.8548879902,-0.2757268457,0.3340145859
0.8676847618,-0.6959868933,0.3624266577
0.66549499,-0.3969647655,0.1479873463
0.5682306918,0.4198092036,0.0993716358
0.9394891351,-0.4477833107,0.5370802967
0.9551945206,-0.0892865431,0.6002662029
0.9943672498,-0.1056767873,0.8562143199
0.7918093896,0.3469780418,0.2535244343
0.9402907355,-0.2311593908,0.5407582464
0.9801699997,0.1667447505,0.7141554464
0.9153853639,-0.8628145445,0.4607739465
0.9004506079,-0.4927260194,0.4264847774
0.9978964356,0.0812530194,0.9368417364
0.9557849676,0.1401177501,0.60255192
0.9547852933,-0.2377475813,0.5935470341
0.3632756695,0.341136726,0.0367687925
0.869325085,-0.1258778227,0.3650953794
0.9950519876,-0.1258079616,0.9015537504
0.8554061794,0.1494428064,0.3360695516
0.9451469706,-0.4314446894,0.5576432457
0.9979970729,-0.0951942153,0.9384363322
0.9508373812,0.1026034985,0.5791370578
0.8769353857,0.1449463763,0.3817054587
0.5732447555,1.4138366046,0.1010489979
0.9887118626,0.0678838492,0.7768159937
0.8664021672,0.2124155458,0.3592715968
0.9994796892,0.0463602674,0.965868218
0.9793516072,0.0627435086,0.7085977874
0.9947273519,-0.1010709167,0.8697691133
0.9947273519,0.0338123757,0.858416283
0.9947273519,-0.1173075836,0.8728932531
0.985294638,0.0511270658,0.7526386141
0.1894084524,-0.4722135123,0.0109881965
0.9170121502,0.1718695486,0.4675459739
0.9440543121,0.3389370861,0.5544295063
0.9390569782,0.147440936,0.5353640451
0.7613876871,-0.460629679,0.2231964651
0.5155864545,-0.87085266,0.0783252422
0.806550871,-0.2243658297,0.2710303598
0.9916692318,-0.1344805873,0.8211575607
0.7443727739,-0.2136083912,0.2071152856
0.9964641527,-0.1699362337,0.9154417402
0.4125071506,-0.3341583274,0.0471464858
0.9947273519,0.0350649102,0.8859524363
0.9218191525,0.5642336267,0.484348742
0.9916692318,-0.1095781376,0.8051152095
0.9841384795,-0.1115601105,0.7497691591
0.8167752369,0.3800515632,0.2862704319
0.9607438764,-0.1543882796,0.6157805241
0.9815512233,0.1095271253,0.7194797986
0.954794274,-0.2930287718,0.5938792919
0.9583446931,-0.1031230526,0.608852249
0.5509968748,0.2519967999,0.0920388768
0.8375335404,-0.1696280621,0.3114182429
0.9916692318,0.2322343234,0.8156210905
0.9941325127,-0.0643051613,0.8527546651
0.9947273519,0.1350314144,0.8897968798
0.9947273519,-0.0978562537,0.8593596985
0.9999047411,-0.0000809,0.9998001828
0.9947273519,0.0690501071,0.8830702429
0.9935944417,0.1161437355,0.8397429405
0.827639468,-1.3023528507,0.2980548178
0.864327212,0.396930105,0.3536000434
0.9916692318,0.1651391779,0.810956908
0.8342285,-0.4009675333,0.3056790374
0.9036592207,-0.4189834467,0.4302799212
0.9728359588,-1.1562281137,0.6742222945
0.9306000498,-0.1296998978,0.5112219997
0.3411087684,0.9910790525,0.0323020943
0.9448703284,-0.359994377,0.556251382
0.49787736,-0.276115661,0.0722293067
0.9916692318,0.1894788231,0.8055055441
0.9935944417,0.2376426552,0.837084957
0.5724666638,-0.6172689043,0.1007907635
0.9955724513,0.0281967181,0.907483654
0.954794274,-0.1435556567,0.5945727192
0.7090439335,-0.4109455801,0.1781664354
0.9995327291,0.0130519042,0.9775452604
0.5696079555,0.2673706627,0.0998937226
0.8949421043,-0.1262040179,0.4148183778
0.9676350952,0.0683110209,0.6474706699
0.5752591078,0.4474407123,0.1019072617
0.8780048182,0.1276213101,0.3836014928
0.9790400113,-0.3963657813,0.7068596876
0.988269408,-0.4193778669,0.7735235699
0.0165620969,0.5263628417,0.0002984677
0.8166834605,-0.4720056841,0.2838932984
0.9306243652,-0.2530200279,0.5123927238
0.9994796892,-0.0505026722,0.9615949799
0.9174485621,-0.3363773641,0.4684723223
0.9994796892,0.0262925863,0.9676179511
0.9856489845,-0.117668005,0.7566983899
0.00000303,0.9123742877,1.15E-08
0.9979970729,-0.0781693874,0.9380209423
0.2706830504,-0.7688878812,0.0202681076
0.1803224236,-0.7720149023,0.010185092
0.7289733801,0.8489864937,0.1954648806
0.3425834085,0.5590342654,0.0325440964
0.5902051082,-0.6733725202,0.1080226294
0.6590760271,-0.4207530302,0.1445883913
0.9995327291,0.0026099016,0.9824166622
0.9749882445,0.1016333449,0.6876688198
0.9402580968,-0.4470547965,0.539442088
0.688530568,-0.381689812,0.1655502617
0.0720420205,-1.6765784435,0.002372471
0.117874064,0.3617915755,0.004975922
0.9841384795,0.1753090191,0.7500888971
0.9453307431,-0.2734045251,0.559972706
0.7961584931,0.5544534745,0.2578071307
0.9423075493,-0.2433669143,0.5453108768
0.5926517458,-0.2295887004,0.1088700142
0.9726936825,-0.3791078536,0.6725587779
0.8256121221,-0.1566312186,0.2953579398
0.8917012614,0.1224623572,0.4093285694
0.8617768093,-0.4808165768,0.3463440957
0.1636492508,1.0278842434,0.0085565595
0.9527037105,0.081392875,0.5876647018
0.9887610293,-0.2929020847,0.7801131791
0.7768677102,-0.677376959,0.2402252626
0.7705587549,-0.645731537,0.2336368525
0.9639072752,-0.1764786862,0.6277903215
0.9841384795,-0.0566866218,0.7494571654
0.6104440007,0.3080991585,0.1172680961
0.9266074957,-0.2496306223,0.4987137509
0.9451469706,-0.2281797783,0.5573556095
0.9677452854,-0.0676013127,0.6514804007
0.4355651684,0.2702521145,0.0526660955
0.9994796892,0.0113091852,0.9537463842
0.0357421144,-0.5018995355,0.0008311709
0.9233941115,0.2659738009,0.4896399641
0.2115391651,-0.3657627468,0.0131300467
0.9800468368,-0.3574222704,0.7138805921
0.9432348625,-0.1034450501,0.5500328637
0.9856489845,-0.1991636735,0.7597815693
0.468710925,0.3070555589,0.0629309135
0.9995327291,0.0100257029,0.9714961884
0.9947273519,0.1811448535,0.8932373866
0.9440543121,0.2654174191,0.5544082051
0.6947834583,-0.2863128105,0.1696308977
0.7993983455,0.1558779254,0.2630135266
0.1761134985,0.4062246113,0.009664137
0.9947273519,-0.0270588192,0.8729250581
0.976609376,0.0548549853,0.6955414297
0.5493220367,0.2205692276,0.0911166416
0.0176340633,0.5695104476,0.0003230097
0.0364925862,-0.4051195528,0.0008594334
0.9910042415,-0.0565334925,0.7992337144
0.8192230041,-0.1580120342,0.2900099653
0.9453307431,-0.0726182393,0.5599097477
0.8665072636,-0.1206748429,0.3605241785
0.2000860821,-0.7287205552,0.0119632786
0.9314660656,-0.1359233507,0.5141695977
0.9233941115,0.0867720185,0.4897275449
0.7987659459,0.3892228748,0.2618154249
0.44190292,0.3272215121,0.0544916982
0.9538490493,0.0903427779,0.5920830243
0.9941325127,-0.0258490181,0.853982127
0.7028865147,-0.180346405,0.173939154
0.0711317516,0.4289719404,0.002333143
0.9394891351,0.111865877,0.5372612387
0.6543792765,0.323976817,0.141725883
0.8553413501,-0.2142381471,0.3354172902
0.9050852578,0.1287276999,0.4333568515
0.7336015082,-0.169890751,0.1997287158
0.9995327291,-0.0039734123,0.9755442965
0.919794267,-0.1393932662,0.4748267137
0.9826403897,0.0457592309,0.7380638247
0.5577921472,-0.2059787616,0.094792168
0.9916044256,0.0330738274,0.8039095867
0.4446092919,0.3439508765,0.0554342072
0.9555452447,-0.070601041,0.601709492
0.9994796892,-0.0058085119,0.9697153305
0.3453471361,0.4723903526,0.0330141458
0.9955724513,0.0158272437,0.9085234124
0.9538490493,-0.1234933836,0.5916897481
0.0222461619,0.8100817247,0.0004426387
0.9947273519,0.0650665392,0.9002817696
0.9354565423,-0.0956755844,0.5255913755
0.5501652557,0.348400187,0.091489882
0.9838561332,-0.0529588568,0.7481008347
0.9979970729,-0.0119449442,0.9370962821
0.9700743072,-0.0866146935,0.6614891868
0.9508381182,0.0707042209,0.5812470785
0.9941325127,0.0375523645,0.8544502692
0.889228984,-0.2381988776,0.4052806294
0.6715565467,0.2044909186,0.1519904814
0.9816638864,-0.0688237777,0.7240993879
0.8949421043,-0.1537419274,0.4148618257
0.8549018384,-0.273067197,0.3345108437
0.9947273519,-0.023614084,0.8749025259
0.9935944417,-0.0373512638,0.8357261389
0.5647410674,-0.3405235507,0.0978179093
0.8192230041,0.148812552,0.290089236
0.9872669646,-0.0393833589,0.7694001357
0.9801699997,-0.1442108685,0.7142794909
0.9928067055,0.3675770259,0.8296553862
0.9952331794,-0.0307147865,0.9035616244
0.9471773738,-0.1279936886,0.5681291522
0.9887610293,0.0454605669,0.7840542761
0.9453307431,-0.0785117279,0.5597546267
0.2602474766,-0.5174670045,0.0188112129
0.9947273519,0.0194354731,0.8998739113
0.4230224115,-0.3213330503,0.0496034784
0.5485220155,0.3427803114,0.0902106662
0.6793104873,0.1975700944,0.1583113244
0.8898930785,0.1372950982,0.407161013
0.9845421901,-0.0427991959,0.7510208767
0.943114852,0.0621751805,0.5486242259
0.4054612157,-0.5490642777,0.0457830453
0.9947273519,0.0277848413,0.8812596032
0.9994796892,-0.0058641438,0.9599563194
0.9941325127,0.0208410962,0.8517162614
0.7526827537,0.2263704431,0.2159788153
0.4125071506,0.414323559,0.0471489115
0.7966279921,0.1826826021,0.2582924866
0.6856070063,0.226447327,0.1635974052
0.7093903932,0.3012684939,0.1783458024
0.9999047411,-0.0008758413,0.9950932367
0.8826035613,0.1065080377,0.393124986
0.9907892138,0.0484856046,0.7969056997
0.757104612,0.2938296228,0.2201531387
0.3552152423,-0.4643810487,0.0349883681
0.7185503236,-0.3250753197,0.1852484475
0.8601592066,-0.8627109152,0.3437833898
0.7693091816,-0.6598627049,0.2314466542
0.5226296005,-0.2503725248,0.0812302746
0.9816638864,-0.0521176727,0.7287253408
0.8372176547,0.1438441356,0.3106027233
0.9924860248,-0.0518063354,0.8278228037
0.9830961358,-0.0432806772,0.7409614115
0.0329334083,0.7004713696,0.0007447171
0.7764881227,0.2123059843,0.2394178101
0.6299427426,-0.3324757649,0.1271219646
0.1437974466,0.6033819095,0.006925593
0.9955724513,0.1694343145,0.9074626394
0.9745806468,0.0667578562,0.6827370548
0.9453307431,-0.1077520369,0.558687333
0.8609702138,-0.1210295656,0.3447451582
0.9894172686,0.0323946502,0.7888331778
0.8764980157,0.1123635298,0.381253346
0.7613876871,0.5528368656,0.2233709678
0.9944508624,-0.0234933993,0.8563354148
0.7759470593,0.1698018744,0.2390982671
0.9690753961,-0.6502793611,0.6559214042
0.2564387453,-0.8356601235,0.0183839764
0.6864723617,-1.2031587933,0.1641664473
0.8027757666,0.1449412418,0.2659045125
0.9664389209,-0.0688516818,0.6377040917
0.9916692318,-0.0408921147,0.8244791992
0.9699656721,-0.1347710692,0.6607212666
0.7209107254,0.2280956107,0.1866554828
0.9952763828,0.0148983669,0.9044564843
0.6478662373,-0.5933655749,0.1369494417
0.9995327291,0.0066843346,0.9838503832
0.5493220367,0.2156966286,0.0907766315
0.599258528,0.2049729347,0.1111090397
0.9015117299,0.0912688517,0.4280624139
0.9306000498,0.084384997,0.5118374979
0.9947273519,0.0232580193,0.8596931911
0.9994796892,-0.0161065011,0.945717004
0.5875552877,0.1897265573,0.1066673641
0.9994796892,-0.005039047,0.9691471103
0.9676350952,0.1000901257,0.6488117964
0.6520744784,0.1981245587,0.1397378678
0.8494137314,0.1766614669,0.3284620562
0.67731449,0.222144278,0.1572505938
0.9935944417,0.0247626037,0.831497754
0.212293767,0.3319108973,0.0133115969
0.9798525651,-0.1429687324,0.7097085578
0.9956129201,-0.0215070138,0.9108055328
0.5822625911,0.2093918002,0.1047865678
0.9127830404,0.100665678,0.4565858418
0.9279120271,0.1043049493,0.5015233021
0.4241060674,0.8622746976,0.0499404054
0.9995327291,0.0048900811,0.9832083348
0.9639555852,-0.4150414274,0.6285794031
0.9485256906,-0.0889674967,0.5739256791
0.7685183053,0.1889672299,0.2305259762
0.9973745623,-0.1352611605,0.9234994321
0.8623267967,0.1467810941,0.3490350094
0.4078677091,-0.446824549,0.0462106898
0.7909485602,0.433666913,0.2527801931
0.8917576045,0.474411875,0.4097752555
0.2814576258,0.8219423743,0.0221647533
0.9300799661,-0.0989272894,0.5078381724
0.9941325127,-0.0324669295,0.8482712817
0.9914308548,0.0483380087,0.8031635921
0.2121759781,-0.9962534689,0.0132514649
0.7253362276,-0.3201915034,0.1914493582
0.5125935299,-0.2353913165,0.0770718495
0.8662439831,-0.1160469736,0.3563659196
0.8349532677,-0.6789117032,0.3068311316
0.9513822328,-0.1994109965,0.5850432363
0.7775989431,0.2017395596,0.2406912389
0.9947273519,-0.0550215402,0.8984554054
0.7839645607,0.6638388544,0.2459807832
0.9789112197,-0.13839334,0.706333661
0.9831211826,0.0786702491,0.7434360636
0.9994796892,0.0182444751,0.9604056046
0.9916692318,0.0317581111,0.8238203479
0.7443727739,0.1752361825,0.2082066243
0.3642477641,0.3697783683,0.0369905704
0.9994796892,0.0099937511,0.9557388997
0.9973745623,-0.0142896108,0.9243747393
0.9109428794,0.1076532402,0.4507344884
0.910791295,0.107171578,0.4491337344
0.9642190058,-0.4382982974,0.6290703043
0.464850636,0.2406808183,0.0615543712
0.8370089944,-0.1698704256,0.309661438
0.9916692318,-0.0282777544,0.8217594759
0.9639555852,-0.1328624293,0.6285463965
0.9174485621,-0.083414754,0.4685212899
0.9336709592,-0.0668806349,0.5206319647
0.9935944417,-0.0247646876,0.84249698
0.509623433,0.2731588598,0.0759446212
0.9916692318,-0.0297161414,0.8189449774
0.0013011054,0.6878004277,0.0000117
0.9507082147,-0.1581848468,0.5785724629
0.9994796892,-0.041388114,0.9576842089
0.9815957544,0.0620571631,0.7198787602
0.9094554829,-0.5499832018,0.4468217513
0.5044233936,-1.0561445675,0.0744655844
0.8124312142,0.6308400706,0.2794706804
0.8858410166,-0.6955139217,0.3985908276
0.6697902086,-0.2320710357,0.1505174035
0.2857810117,0.336969987,0.0227594995
0.0322366116,-1.327770524,0.0007241858
0.3581485085,-0.8481361013,0.0357664316
0.9336086399,0.0708226484,0.5202995946
0.9916692318,-0.0270112973,0.8142669186
0.9816638864,0.0587269189,0.7234561768
0.1238387741,0.8630323291,0.0053744585
0.9818080567,0.204812681,0.7318775159
0.7076291334,0.2977456955,0.1774837562
0.2688486885,-0.2595694849,0.0200700709
0.0040803718,0.4978422312,0.0000477
0.9772821719,0.0540138947,0.702534158
0.8627959747,-0.1204030559,0.3500342907
0.7526827537,-0.1771214193,0.2163377758
0.9760067169,-0.0634412481,0.6935748335
0.9899079886,-0.0405036817,0.7937462465
0.8060365109,0.1731973023,0.2705453947
0.6753817706,0.3016100693,0.1556591092
0.9800078258,0.0534475305,0.7136815959
0.8896460276,0.1199561708,0.4065569445
0.9745806468,-0.3635132991,0.6834969878
0.9947273519,0.0509968615,0.8630068598
0.6891156651,-0.770514195,0.1661829617
0.9899079886,0.2246550824,0.7928530521
0.0000935,1.1213052393,0.000000526
0.9869599966,0.0945081636,0.7681712571
0.9187573843,0.2244291026,0.4729557452
0.9025941007,-0.4013318796,0.4295816103
0.8434724601,0.6595057461,0.3193378138
0.8021554205,-0.9741090684,0.2653916991
0.0042522736,-0.8515730773,0.0000502
0.9626055499,-0.884251186,0.6254036946
0.7289733801,-0.2947940908,0.1957886675
0.0273159653,-1.3114859089,0.0005812768
0.9816638864,-0.1982536198,0.7272988136
0.8250482316,-0.14764155,0.2949278391
0.9887610293,-0.2428619457,0.7827237782
0.9682259896,-0.1581368859,0.6527661641
0.9947808859,-0.0196528623,0.9008233548
0.8468104171,-0.192544616,0.3242891475
0.9935944417,-0.0579894663,0.8388348221
0.4521809942,-0.5040364393,0.0572202966
0.9937311095,0.3852761369,0.8448708725
0.8356990667,0.375369122,0.3076672255
0.9485256906,-0.246205627,0.5730314945
0.9832003854,-0.5012212243,0.7440513604
0.8773744992,-0.2274100287,0.3822512489
0.9944858979,0.0309596648,0.8565874454
0.9672002827,0.0623684088,0.6431225212
0.9837467572,-0.2671001148,0.7464108315
0.9608022592,0.0793213268,0.6168381623
0.9622221659,-0.2811567344,0.6237164307
0.2412386166,0.6411088909,0.0167761961
0.8949421043,0.7179269739,0.4146925423
0.9832003854,-0.056693108,0.7445514258
0.9676350952,-0.6722764171,0.6500032975
0.9508381182,-0.199408241,0.5808504746
0.3815500331,-0.2935575247,0.0403821437
0.9548974193,-0.1466415811,0.5955986765
0.9947273519,0.0571976148,0.8795079184
0.9551945206,-0.1002805068,0.6001920481
0.6599771286,0.2423593679,0.1453371221
0.6431331513,0.2548169637,0.1328561817
0.9738204713,0.3792379349,0.6761372594
0.9910042415,-0.0430849803,0.7977966853
0.8733718947,-0.2531132187,0.3741174365
0.6947470806,0.3572977635,0.1695485644
0.5618272058,0.3152719757,0.0967520717
0.7409418693,0.4331703391,0.2042386967
0.8345944955,-0.1842073424,0.3063542507
0.9973745623,-0.104692343,0.9252371009
0.794589601,0.2483123986,0.2562192497
0.9994796892,0.0302964336,0.960207813
0.6468187031,0.5229996402,0.1355125191
0.9947273519,0.0658573233,0.8671136644
0.247514343,0.6167921423,0.0175242208
0.9061793219,0.3042958296,0.4399408149
0.9994796892,0.0643855842,0.9571477147
0.5612759539,0.2423196053,0.0963758563
0.9947273519,0.191401373,0.8619729325
0.0000176,0.8603088126,7.54E-08
0.9956129201,0.1085775971,0.9098148035
0.6478662373,0.2573621552,0.1374979706
0.9749882445,-0.133433988,0.690202683
0.6945236805,-0.2772210065,0.1689502406
0.9147860749,-0.6691515329,0.4599585042
0.0290850971,0.8039112773,0.0006275396
0.9440816985,-0.0832094924,0.5548354009
0.9947273519,0.0849396457,0.8901569701
0.8187689388,-0.8508708043,0.2888910764
0.8588280203,0.6127479001,0.3417736578
0.9947273519,-0.0531628434,0.8772427626
0.9947273519,0.0543505897,0.8685178443
0.9947273519,-0.0568950532,0.8740961259
0.9947273519,-0.041192265,0.8752403883
0.0023761416,1.6532128557,0.0000239
0.9686655077,-0.3294087928,0.654931582
0.9394577326,-0.1917885427,0.5363355335
0.9916692318,-0.0492754007,0.8106773333
0.9021029746,0.4538675843,0.4288544198
0.8664021672,0.1613378927,0.3594218936
0.9947273519,-0.1306563572,0.8611186723
0.387961859,-1.0439002835,0.0420381556
0.5509968748,-0.55822565,0.0921683328
0.6651388527,-0.483266739,0.147811164
0.664981996,-0.3075958959,0.1476691921
0.0034012177,0.6131492906,0.0000369
0.9900619069,0.038024345,0.7944380789
0.9947273519,-0.060909158,0.8671089129
0.9103055345,0.3331880023,0.448231317
0.9832003854,-0.0855506351,0.7440783141
0.1107447706,-1.0512830782,0.0044422227
0.870312777,0.3008567384,0.3697702093
0.8033110034,0.4839940546,0.2666631397
0.9916692318,0.0591358145,0.8164467234
0.9938911829,-0.1570839158,0.8451192166
0.9947273519,-0.0655719818,0.878004562
0.0035642753,-0.7140925431,0.0000396
0.9075901657,0.5365336866,0.4416962705
0.9314660656,-0.1491781166,0.5142487117
0.9686422036,-0.0718863173,0.653879186
0.0011904293,-1.4355016127,0.0000102
0.7649200818,0.2883432726,0.2270136571
0.837535356,-0.2109965106,0.3116256761
0.0936439742,0.3887942895,0.0034398695
0.9856489845,-0.087070618,0.7623725809
0.9825514708,0.1097313183,0.7362819242
0.5763666551,-0.2765694653,0.1024449471
0.9626055499,-0.5317527028,0.6251646055
0.1586983769,-0.5192535046,0.0081488255
0.9253540343,0.2441915631,0.4958377983
0.972042696,0.0858410772,0.6680560403
0.7478416205,0.1915809984,0.211391023
0.9947273519,-0.024475861,0.8688477102
0.9660583512,-0.0674306004,0.6327505721
0.714692746,-2.2152065985,0.1833839341
0.1161927036,-0.6190040308,0.0047997899
0.9757604457,-0.1001554608,0.6926457235
0.0504280332,0.4728461499,0.001389298
0.8167752369,-0.3567394621,0.2851517835
0.4919703322,-0.3344572108,0.0706799316
0.9947273519,0.0592756501,0.861544154
0.7860123992,-0.2806967253,0.2473686334
0.3083730597,-1.1618352745,0.0267849904
0.9916692318,0.033852241,0.822618631
0.2856226927,0.6216126538,0.0226760783
0.9583696349,0.1064501941,0.6089295365
0.7649292151,-0.1950591977,0.227394986
0.8685337916,-0.1209068765,0.3640260372
0.9947273519,-0.0345365448,0.8680958874
0.825055123,0.1404577268,0.2950058853
0.955153316,-0.4477819882,0.5986191
0.5476408923,-0.2518720726,0.0898224076
0.7682609931,0.1520277443,0.2298859247
0.8187689388,0.1464961967,0.2890676231
0.9947273519,-0.0188766389,0.8904608614
0.9483878504,-0.0829302141,0.5711132861
0.678494094,-0.6432280706,0.1579669036
0.9887610293,-0.0393116836,0.7836255395
0.6455619282,-0.2744930054,0.1347908
0.3693151029,-0.3676635063,0.0380330656
0.909241207,-0.5496053099,0.4453224505
0.8739538345,-0.1345950303,0.3749054723
0.962451232,0.1167115287,0.6240204196
0.9382475815,0.0817557501,0.5340065692
0.833350509,0.2173169798,0.3048843326
0.9676350952,-0.0650469129,0.6492588876
0.9915089059,0.0399376963,0.8037223865
0.452005926,0.2402486635,0.0571535093
0.9664389209,-0.064303037,0.6357646282
0.9953280177,0.071979952,0.9046691578
0.9977458165,-0.0132940487,0.9360028718
0.720917369,0.495444508,0.1867954503
0.9764334633,-0.1172603041,0.6945254808
0.9220667178,-0.6173662827,0.4864771266
0.8356990667,-0.2148544369,0.3079322075
0.9508381182,0.1046023927,0.5807601374
0.8677175001,0.1169956196,0.363085291
0.4215364338,-0.3254575769,0.0490966943
0.9466007376,-0.0897632859,0.5673964864
0.9791346901,0.0648435361,0.7076691518
0.9664389209,0.0872128033,0.6353108868
0.3115748015,-0.4376516095,0.0273026786
0.9216576025,-0.093483433,0.4816672458
0.2950727938,0.3762830287,0.0243590478
0.9941325127,-0.0318169037,0.8517066931
0.8825303631,-0.3525348939,0.3929599685
0.9665745094,-0.2659597903,0.639079904
0.9952331794,-0.0168061469,0.9037667314
0.3173917014,0.5076579258,0.0282697062
0.9739822423,-0.0627938173,0.6787869806
0.5392692816,0.2997004536,0.0869442188
0.5945550355,-0.2372349145,0.1096862692
0.9826403897,0.0655703508,0.7365590999
0.9816638864,0.0527911935,0.7253992589
0.9574906011,0.068194301,0.6064730559
0.9947273519,-0.1144652213,0.8856164768
0.9994796892,0.0239255611,0.9579366647
0.9947273519,-0.0346480359,0.8572992663
0.8342285,0.1473075734,0.3057409971
0.9427986382,-0.0940628702,0.5483087682
0.798725946,0.227455103,0.2615162349
0.9608022592,0.5486707603,0.6169048838
0.8580207012,-0.1438976674,0.3399337176
0.0870253057,-0.4068181594,0.0030764352
0.010103142,-0.8054573138,0.0001601219
0.0868678358,0.7034429133,0.0030665796
0.859223602,-0.1271650089,0.342751192
0.8617768093,0.1277101108,0.3462024672
0.9617841317,0.0680792709,0.6231363954
0.4533093933,0.2601098698,0.0575421374
0.9816638864,0.0483377683,0.7247807899
0.9916692318,-0.0298422895,0.8126567622
0.7526827537,0.1784969376,0.2159908815
0.9025941007,0.099382114,0.4293984696
0.9941325127,0.0292658468,0.8501722466
0.8677891539,0.1261510573,0.3632781379
0.9947273519,0.0163708446,0.8677985019
0.7283201977,0.1475064412,0.1943986706
0.9548533028,0.0784067281,0.5951331396
0.9451469706,-0.36946054,0.5575056533
0.9995327291,0.0078632862,0.9749546177
0.9712232698,-0.0687875703,0.6649477398
0.034437575,-0.9374020228,0.0007940332
0.6794400534,-0.2086872429,0.1586053408
0.9994796892,-0.0075383886,0.9515970621
0.9947273519,-0.0256853888,0.8649281247
0.1382297517,-0.4968412078,0.0063941669
0.898006744,-0.6904216366,0.4214525245
0.9947273519,0.108466602,0.8790908066
0.8949421043,-0.1460298057,0.4144513766
0.7685183053,-0.5138596197,0.230889399
0.993985988,-0.0337426549,0.8456835545
0.3477545679,0.3587080292,0.0333680164
0.8428870315,-0.2933341284,0.3177609411
0.96008618,0.1055255997,0.6128732991
0.1365872877,0.4189941763,0.00629189
0.9013318481,0.0911900224,0.4275976311
0.9983906907,-0.0082823827,0.9391634607
0.8112252281,-0.147341312,0.2778005827
0.9916692318,-0.0294822601,0.8043524071
0.9204825438,-0.1013639707,0.4771071977
0.9887610293,-0.1495418013,0.7791029285
0.9665745094,0.4766355633,0.6382677379
0.9061793219,-0.1168744578,0.4400701002
0.3396540745,0.3326206977,0.0319295625
0.0465949378,-0.6827141969,0.0012271969
0.8184292005,-0.353880907,0.288515083
0.8698468682,-0.402127062,0.3678403489
0.9973745623,0.1379776657,0.9218572705
0.4269703108,0.4554021084,0.0506992988
0.9856489845,0.0466974779,0.7556035145
0.9856489845,0.0351163997,0.7602354195
0.9800078258,0.0502244359,0.7114539748
0.9021029746,-0.1729862471,0.4289153572
0.9947273519,-0.0267005955,0.8595769829
0.9219983226,-0.105226719,0.4845121952
0.9574906011,0.1866367977,0.6069527909
0.5208269682,-0.3245856993,0.0805386622
0.6565232392,-0.3389729784,0.1433885677
0.9691465371,0.49564049,0.6564224711
0.6581743751,-0.1962561367,0.1441848377
0.8043039878,-0.5143456398,0.2682740232
0.9830961358,0.0424296099,0.7415299105
0.9050852578,-0.1471590562,0.4331293662
0.9077655341,0.1504323527,0.4428344124
0.368743081,1.0421693,0.037921956
0.9994796892,-0.0081275323,0.9661193681
0.9757604457,-0.5454832662,0.6926012871
0.7352389787,1.0128271449,0.2004900207
0.8111739338,0.2742735629,0.2777071224
0.9856489845,0.0624336652,0.7637852523
0.9555452447,-0.2260873481,0.6010792067
0.9947273519,-0.1258503842,0.8640155422
0.9816638864,0.081746749,0.7269344525
1.29E-09,1.2410790223,2.42E-12
0.6543792765,-0.2351946511,0.1415034766
0.00000201,2.4886600763,6.93E-09
0.000000025,2.1583153208,5.8E-11
4.26E-18,1.7434160345,2.1E-21
0.2709605417,2.3566153929,0.0203213717
5.51E-13,2.0360529948,6.25E-16
0.9935944417,0.4010311044,0.8432196832
0.8664021672,0.350594019,0.357232297
0.8762019383,-0.1182133288,0.3789486222
0.1749482969,-0.5610964735,0.0095474754
0.7076291334,-0.2618773788,0.1774329302
0.9608022592,0.0735683096,0.6172379247
0.0000733,0.7962144909,0.000000373
0.9160752883,0.133314797,0.4661942302
0.44190292,-0.334330682,0.0542530739
0.8886558825,-0.7574774986,0.4035236571
0.9686422036,0.0662379713,0.6537051843
0.9947273519,-0.2282561499,0.861324916
0.9157548824,0.1699731185,0.4632931216
0.6673702567,0.3139437381,0.1494451416
0.4500064424,0.2239817826,0.0567007229
0.9916692318,0.0337107454,0.809513826
0.9712232698,0.1846091726,0.6659233043
0.3364604465,0.8170766422,0.0312306527
0.9816638864,0.0640637922,0.7231085005
0.9887118626,-0.0417369619,0.7774859067
0.9465642359,0.0758247357,0.5666705918
0.9856489845,0.0342802583,0.7638764652
0.8639891672,-0.1056439954,0.3528580206
0.2774052666,0.2846744169,0.0213799556
0.9154689053,0.1104284688,0.4615525743
0.3905653816,0.2893539194,0.0426355317
0.9432348625,-0.0886404049,0.5498296457
0.8369942002,0.2457440106,0.3093303331
0.6068459288,0.5269828123,0.1153299742
0.9387609959,-0.1026859484,0.5346191357
0.9994796892,0.0088253049,0.9485416735
0.6233086213,0.2185873401,0.1231906987
0.7808805318,-0.1752996521,0.2435095013
0.8033110034,0.1664604884,0.266550256
0.9050852578,0.0965691363,0.4325836897
0.9947273519,0.0256240673,0.8725530681
0.4946439138,0.2806720828,0.0714100328
0.6135817111,0.2092941499,0.1189456639
0.8408930725,0.2983842727,0.3148609781
0.7907746318,-0.5867593746,0.2522703261
0.5651854166,-0.4773383734,0.098085775
0.9617248931,0.0580869762,0.6228372382
0.8806096989,0.140897405,0.389579748
0.8385228801,-0.1306137527,0.3127383152
0.0061543056,0.5834305223,0.000082
0.6915280559,-0.4883110094,0.1673338107
0.9665745094,-0.1016360435,0.6386509504
